transaction_id,customer_id,product_id,order_date,order_year,order_month,product_name,category,subcategory,brand,original_price_inr,discount_percent,final_amount_inr,delivery_charges,delivery_days,customer_city,customer_state,age_group,is_prime_member,payment_method,return_status,customer_rating,is_festival_sale,festival_name
b24803ee-f913-485e-a2cd-b8fe7ec2e5ea,CUST4484,PROD522,2021-07-06,2021,2021-07,Home & Kitchen Home Decor Model 572,Home & Kitchen,Home Decor,BrandI,376.77,13.2,427.04,0,9,Mumbai,Maharashtra,25-34,True,Card,No Return,3.61,True,New Year
b604583d-c5b4-4983-b4ec-2c063015e3d5,CUST2057,PROD1394,2020-12-05,2020,2020-12,Fashion Men Clothing Model 161,Fashion,Men Clothing,BrandC,304.68,2.42,397.31,50,0,Jaipur,Rajasthan,35-44,False,UPI,No Return,4.65,False,
70be2983-c17a-456e-9855-b912a2ccedb3,CUST4382,PROD519,2021-10-24,2021,2021-10,Fashion Accessories Model 153,Fashion,Accessories,BrandE,1610.61,15.43,1362.09,0,2,Vadodara,Gujarat,35-44,False,UPI,No Return,4.71,True,Diwali
15f5d170-e45d-4f95-addb-78ddac6717b3,CUST1691,PROD1615,2020-11-24,2020,2020-11,Home & Kitchen Bath Model 760,Home & Kitchen,Bath,BrandD,3196.52,4.73,3045.32,0,7,Nagpur,Maharashtra,25-34,False,Card,No Return,4.11,False,
ff65ae2a-8cb4-46d7-8656-a8c74d9f1b23,CUST1513,PROD1047,2022-11-08,2022,2022-11,Grocery Beverages Model 757,Grocery,Beverages,BrandB,1075.62,7.73,992.47,50,6,Visakhapatnam,Andhra Pradesh,18-24,True,UPI,No Return,4.43,False,
605bd17c-96a9-41e7-b98a-decea532a2c4,CUST2372,PROD667,2023-11-15,2023,2023-11,Beauty Haircare Model 451,Beauty,Haircare,BrandH,4162.04,1.43,4102.52,0,6,Mumbai,Maharashtra,35-44,False,NetBanking,No Return,5.0,False,
7320a005-4935-4542-97f8-8ebd0fe8ab70,CUST4409,PROD732,2015-08-15,2015,2015-08,Beauty Haircare Model 445,Beauty,Haircare,BrandD,214.19,21.4,268.35,0,3,Mumbai,Maharashtra,18-24,True,COD,No Return,3.46,False,
869d6103-6cd8-4f6e-bdd3-d46d96caf856,CUST4938,PROD819,2016-12-05,2016,2016-12,Beauty Skincare Model 753,Beauty,Skincare,BrandC,1145.7,16.81,1053.11,0,7,Patna,Bihar,25-34,False,UPI,No Return,4.29,False,
7c01479f-4b22-4c19-905f-3353fe2da084,CUST3644,PROD1974,2023-11-03,2023,2023-11,Beauty Haircare Model 971,Beauty,Haircare,BrandB,4351.5,7.76,4013.82,0,0,Lucknow,Uttar Pradesh,35-44,True,UPI,Returned,4.21,False,
23dbde0c-2dcc-4811-b13f-a4a15137a004,CUST1637,PROD1655,2025-03-26,2025,2025-03,Grocery Snacks Model 321,Grocery,Snacks,BrandH,1983.38,29.94,1389.56,0,5,Visakhapatnam,Andhra Pradesh,35-44,False,UPI,No Return,4.25,False,
c590c9f6-2eb8-4e96-bc8d-c09c41d83470,CUST2713,PROD699,2015-01-15,2015,2015-01,Grocery Personal Care Model 142,Grocery,Personal Care,BrandH,424.22,24.65,319.65,0,3,Coimbatore,Tamil Nadu,18-24,True,COD,No Return,4.62,False,
2f28e24a-da70-4824-b996-c19f6793b561,CUST2889,PROD958,2020-10-04,2020,2020-10,Electronics Cameras Model 562,Electronics,Cameras,BrandD,3114.21,8.64,2845.14,0,3,Mysuru,Karnataka,18-24,False,Wallet,Returned,3.88,False,
0fdddde0-b799-4941-a64f-6e9e17aff861,CUST2596,PROD1575,2018-11-03,2018,2018-11,Grocery Beverages Model 908,Grocery,Beverages,BrandC,1637.03,12.0,1440.59,0,4,Mumbai,Maharashtra,25-34,False,Card,No Return,3.99,False,
1e201d44-6121-4b12-8b5b-0d49b152be29,CUST3756,PROD1576,2016-04-09,2016,2016-04,Books Academic Model 653,Books,Academic,BrandI,501.82,25.24,375.16,0,4,Mysuru,Karnataka,18-24,False,Card,No Return,5.0,False,
da58e995-7795-45fb-b1ef-7632e44d6a3d,CUST1111,PROD1739,2023-05-01,2023,2023-05,Electronics Laptops Model 133,Electronics,Laptops,BrandI,3140.61,0.23,3133.39,0,2,Surat,Gujarat,25-34,True,UPI,No Return,4.5,False,
e4012e12-2ecb-48de-97c0-3dec19178384,CUST1763,PROD297,2025-08-09,2025,2025-08,Grocery Staples Model 813,Grocery,Staples,BrandH,2067.51,7.25,2017.62,0,6,Thiruvananthapuram,Kerala,25-34,False,UPI,No Return,4.2,True,Eid
9a0b4561-95dd-4e2c-904d-e5e79e2556e0,CUST2448,PROD579,2019-10-29,2019,2019-10,Electronics Audio Model 795,Electronics,Audio,BrandD,428.59,1.49,422.2,0,2,Hyderabad,Telangana,18-24,False,UPI,No Return,4.16,True,Diwali
319eec30-9389-4cb3-b2ac-fc0d5f441d02,CUST2865,PROD1036,2025-06-13,2025,2025-06,Electronics Laptops Model 674,Electronics,Laptops,BrandH,2035.68,28.1,1463.65,0,1,Thiruvananthapuram,Kerala,45-54,False,Card,No Return,3.05,False,
9fa7cf46-e485-4d55-ac53-7779678d3220,CUST1673,PROD1207,2018-04-15,2018,2018-04,Books Fiction Model 184,Books,Fiction,BrandH,709.82,22.96,546.85,50,0,Surat,Gujarat,35-44,False,Wallet,No Return,2.74,False,
a6acb1eb-aa87-4c98-8772-cf4a367fc07f,CUST1234,PROD341,2020-10-14,2020,2020-10,Electronics Laptops Model 133,Electronics,Laptops,BrandF,7872.94,15.0,6692.0,0,3,Indore,Madhya Pradesh,18-24,True,UPI,Returned,4.01,False,
cfa558ec-3919-465a-b453-43f34bf42da3,CUST2906,PROD1111,2017-05-11,2017,2017-05,Fashion Footwear Model 393,Fashion,Footwear,BrandI,1736.1,4.9,1651.03,40,0,Vadodara,Gujarat,35-44,False,UPI,No Return,4.91,False,
0d0a2217-97b8-42d7-85b0-2db01ef73b06,CUST2025,PROD939,2021-02-26,2021,2021-02,Electronics Mobiles Model 830,Electronics,Mobiles,BrandC,963.34,9.2,874.71,0,3,Vadodara,Gujarat,35-44,True,Card,No Return,4.44,False,
5079330a-28fb-4db2-8b82-3d2bc9713f48,CUST3697,PROD1304,2017-03-15,2017,2017-03,Home & Kitchen Kitchen Appliances Model 235,Home & Kitchen,Kitchen Appliances,BrandB,1471.24,3.75,1416.07,30,2,Lucknow,Uttar Pradesh,35-44,True,Card,No Return,4.08,False,
0af34df4-3a5d-4c4c-8b5d-71996c36965a,CUST2939,PROD1470,2018-07-01,2018,2018-07,Fashion Men Clothing Model 252,Fashion,Men Clothing,BrandJ,845.32,0.84,888.22,40,0,Mysuru,Karnataka,25-34,True,NetBanking,No Return,4.2,False,
ae7ed951-2778-4660-af9c-e91644c9f221,CUST2904,PROD1875,2020-06-27,2020,2020-06,Electronics Cameras Model 569,Electronics,Cameras,BrandA,4145.28,0.05,4143.21,0,2,Pune,Maharashtra,25-34,False,COD,No Return,3.63,False,
2b7c2b76-fd75-474d-9ba1-d8958229afee,CUST4084,PROD661,2017-02-04,2017,2017-02,Fashion Footwear Model 890,Fashion,Footwear,BrandF,434.13,2.85,421.76,100,3,Vadodara,Gujarat,18-24,False,COD,No Return,4.4,False,
d12bdb2f-0716-4ddb-b6b6-f21ffee0bb72,CUST3429,PROD164,2021-07-24,2021,2021-07,Grocery Snacks Model 870,Grocery,Snacks,BrandG,797.33,6.27,847.34,60,4,Hyderabad,Telangana,45-54,False,Card,No Return,4.62,False,
a5fa8872-5393-461b-8bbe-fbbc5003295b,CUST3012,PROD1141,2024-02-18,2024,2024-02,Fashion Women Clothing Model 455,Fashion,Women Clothing,BrandJ,3434.52,1.53,3456.97,60,2,Nagpur,Maharashtra,18-24,False,UPI,No Return,4.07,False,
a8670247-132f-491d-b4da-f166dc838b7f,CUST1597,PROD367,2023-07-22,2023,2023-07,Grocery Beverages Model 456,Grocery,Beverages,BrandD,712.45,30.76,493.3,0,8,Bengaluru,Karnataka,25-34,True,COD,Returned,5.0,False,
8631c06b-a78a-419e-8ff1-af1f0e81762d,CUST2659,PROD866,2020-06-29,2020,2020-06,Books Non-Fiction Model 263,Books,Non-Fiction,BrandE,355.39,3.71,342.21,100,1,Mysuru,Karnataka,45-54,False,Card,No Return,4.09,False,
066caa47-a082-42c4-9033-510ecf35f1ca,CUST1057,PROD1123,2019-11-09,2019,2019-11,Beauty Makeup Model 340,Beauty,Makeup,BrandE,435.82,4.42,416.56,0,5,Pune,Maharashtra,35-44,False,Card,No Return,4.11,False,
fcd44b9a-f220-46a1-aa71-c7c8b070ded0,CUST2440,PROD1806,2016-04-05,2016,2016-04,Beauty Makeup Model 972,Beauty,Makeup,BrandG,4656.78,12.91,4055.59,0,0,Vadodara,Gujarat,25-34,False,Card,No Return,4.44,False,
e101f0d1-cb60-4503-a79e-40652f37aedc,CUST2375,PROD588,2019-09-05,2019,2019-09,Electronics Mobiles Model 290,Electronics,Mobiles,BrandC,5575.28,3.61,5374.01,0,2,Mysuru,Karnataka,18-24,True,Card,No Return,5.0,False,
5dc8ebe4-d681-4ef5-8591-83d5b3f8a5db,CUST1023,PROD1367,2024-10-18,2024,2024-10,Electronics Mobiles Model 340,Electronics,Mobiles,BrandD,5185.45,7.04,4895.39,0,6,Bengaluru,Karnataka,25-34,False,UPI,No Return,4.44,False,
1c4c6cf7-3cac-4032-8d8f-838feb266100,CUST3043,PROD1795,2016-12-24,2016,2016-12,Home & Kitchen Furniture Model 746,Home & Kitchen,Furniture,BrandC,2234.13,22.8,1774.75,30,7,Visakhapatnam,Andhra Pradesh,35-44,False,UPI,No Return,3.95,False,
8ff2b957-de05-4789-ae24-33989b87c33a,CUST4588,PROD357,2023-04-25,2023,2023-04,Beauty Makeup Model 504,Beauty,Makeup,BrandJ,3917.89,7.12,3638.94,40,2,Visakhapatnam,Andhra Pradesh,25-34,False,UPI,No Return,3.47,False,
05b1ad65-21ee-4adc-9c88-fff6f4b62a94,CUST1350,PROD1701,2020-10-10,2020,2020-10,Sports Indoor Games Model 726,Sports,Indoor Games,BrandI,3383.1,31.2,2327.57,0,1,Bhopal,Madhya Pradesh,45-54,False,UPI,No Return,4.36,False,
1f57a805-5b11-4679-8019-66dbfc09b47a,CUST3456,PROD1194,2015-05-07,2015,2015-05,Home & Kitchen Kitchen Appliances Model 369,Home & Kitchen,Kitchen Appliances,BrandA,638.89,21.81,499.55,60,2,Ahmedabad,Gujarat,25-34,True,UPI,No Return,4.09,False,
2967dc39-6922-4937-9e4e-cbbb3c4395f8,CUST1520,PROD480,2024-04-18,2024,2024-04,Home & Kitchen Home Decor Model 239,Home & Kitchen,Home Decor,BrandG,2046.88,23.84,1558.9,0,0,Chennai,Tamil Nadu,35-44,False,Card,No Return,4.38,False,
80385c0f-2e13-4b93-9273-a82a57354f1d,CUST2291,PROD813,2023-12-23,2023,2023-12,Electronics Audio Model 151,Electronics,Audio,BrandB,4900.44,2.95,4755.88,0,3,Indore,Madhya Pradesh,25-34,False,Card,No Return,4.78,False,
2bbf77e6-98fc-459e-9a49-9473fafed495,CUST1349,PROD1543,2016-01-31,2016,2016-01,Books Academic Model 934,Books,Academic,BrandB,1734.23,9.41,1571.04,0,4,Patna,Bihar,25-34,False,UPI,No Return,5.0,False,
909d3e61-b2dd-46df-844c-f2a27623d1b6,CUST1920,PROD508,2016-03-11,2016,2016-03,Beauty Wellness Model 932,Beauty,Wellness,BrandA,1302.66,7.79,1201.18,50,3,Coimbatore,Tamil Nadu,35-44,False,UPI,No Return,3.6,False,
3e561d54-d9d0-4fc0-91b9-a93d55a13cdb,CUST4714,PROD2065,2018-06-02,2018,2018-06,Home & Kitchen Kitchen Appliances Model 624,Home & Kitchen,Kitchen Appliances,BrandB,1396.76,10.06,1306.25,0,3,Chennai,Tamil Nadu,35-44,False,UPI,No Return,3.82,False,
9fddd5b7-c0d2-423d-86bf-f480af84264c,CUST3200,PROD638,2015-12-24,2015,2015-12,Sports Indoor Games Model 473,Sports,Indoor Games,BrandA,777.47,0.61,772.73,30,5,Pune,Maharashtra,25-34,False,COD,No Return,4.3,False,
1ab9e891-34ec-44f9-85f3-e8b26c7c3d2e,CUST4972,PROD874,2015-09-17,2015,2015-09,Home & Kitchen Bath Model 764,Home & Kitchen,Bath,BrandF,592.46,61.65,277.21,0,4,Thiruvananthapuram,Kerala,45-54,False,Wallet,No Return,4.23,False,
65d4d45e-e52f-4a68-8c87-3caaf88ddea9,CUST3397,PROD1006,2019-08-17,2019,2019-08,Fashion Women Clothing Model 241,Fashion,Women Clothing,BrandD,910.08,3.26,980.41,0,2,Lucknow,Uttar Pradesh,25-34,False,COD,No Return,4.3,False,
e38a891d-48fe-4060-99d2-4deaa604ab48,CUST2844,PROD1465,2017-08-18,2017,2017-08,Electronics Audio Model 301,Electronics,Audio,BrandE,3939.34,0.99,3950.34,30,14,Lucknow,Uttar Pradesh,35-44,False,UPI,No Return,5.0,False,
3a2fdecc-39b2-411c-b46c-34b91a41f832,CUST4129,PROD656,2020-04-06,2020,2020-04,Books Academic Model 251,Books,Academic,BrandC,2646.58,0.99,2620.38,0,2,Hyderabad,Telangana,35-44,True,Card,No Return,4.86,False,
fa9ff146-dc52-4115-9686-885194529380,CUST2964,PROD492,2024-06-08,2024,2024-06,Sports Fitness Model 784,Sports,Fitness,BrandJ,3275.52,1.19,3236.54,0,0,Ahmedabad,Gujarat,25-34,True,Card,No Return,5.0,False,
27d3643e-cc44-4caa-b6a5-e24951012dc0,CUST4801,PROD848,2021-08-17,2021,2021-08,Home & Kitchen Home Decor Model 115,Home & Kitchen,Home Decor,BrandI,1314.04,12.48,1150.05,30,0,Ahmedabad,Gujarat,18-24,True,UPI,No Return,2.91,False,
a0961df4-c4a5-4ad2-bf3f-fab2f04fdc28,CUST4953,PROD545,2015-12-25,2015,2015-12,Fashion Accessories Model 849,Fashion,Accessories,BrandD,1658.26,2.45,1617.63,60,10,Lucknow,Uttar Pradesh,55+,True,Card,No Return,5.0,False,
d5537d2d-53c7-42f6-b417-1a37b0db46e7,CUST4957,PROD232,2022-02-04,2022,2022-02,Grocery Personal Care Model 335,Grocery,Personal Care,BrandD,1566.57,7.26,1527.84,100,8,Jaipur,Rajasthan,25-34,True,Card,No Return,4.44,False,
3a71cbf0-d7e4-40dd-8e23-1b0a4ecdeb6e,CUST4837,PROD1408,2017-09-22,2017,2017-09,Beauty Makeup Model 431,Beauty,Makeup,BrandE,676.99,4.8,644.49,0,2,Bhopal,Madhya Pradesh,25-34,False,NetBanking,No Return,3.99,False,
29823a1e-5107-4a30-bda3-774bf0fffb58,CUST1544,PROD1266,2021-01-18,2021,2021-01,Grocery Snacks Model 449,Grocery,Snacks,BrandI,484.43,9.2,539.86,30,3,Hyderabad,Telangana,45-54,False,UPI,No Return,3.51,False,
26e77f15-0265-4912-8e50-9062547caaa9,CUST4908,PROD1506,2021-06-04,2021,2021-06,Sports Fitness Model 537,Sports,Fitness,BrandC,1228.14,17.12,1017.88,0,0,Lucknow,Uttar Pradesh,35-44,True,COD,No Return,3.34,False,
b2e42620-14b5-4be0-8262-770f8e09373b,CUST1408,PROD510,2018-10-19,2018,2018-10,Electronics Cameras Model 213,Electronics,Cameras,BrandD,840.25,1.01,831.76,0,2,Lucknow,Uttar Pradesh,45-54,True,UPI,No Return,4.85,False,
93d067b5-5208-4093-a2c2-09375725f818,CUST1927,PROD1027,2017-09-14,2017,2017-09,Books Children Model 870,Books,Children,BrandD,522.39,10.35,468.32,0,4,Bengaluru,Karnataka,18-24,False,Card,No Return,4.58,False,
ecbcaa2e-fd5c-49b5-a4b0-0d7cd3e45d1a,CUST2535,PROD2072,2024-07-31,2024,2024-07,Electronics Mobiles Model 278,Electronics,Mobiles,BrandB,645.63,2.39,630.2,0,9,Visakhapatnam,Andhra Pradesh,35-44,False,COD,No Return,4.11,False,
92999fe8-5e3e-47c8-8d91-eda019bb151e,CUST2847,PROD387,2023-08-19,2023,2023-08,Sports Accessories Model 557,Sports,Accessories,BrandC,2620.2,1.61,2678.01,100,6,Jaipur,Rajasthan,18-24,True,Card,No Return,5.0,False,
80306763-df68-49ec-bba9-074f37fe2efd,CUST3641,PROD872,2016-03-09,2016,2016-03,Grocery Personal Care Model 421,Grocery,Personal Care,BrandI,63.4,6.64,159.19,0,5,Jaipur,Rajasthan,25-34,True,COD,No Return,5.0,False,
a6a2923a-361a-406f-b565-36edba95ed80,CUST3614,PROD844,2016-08-12,2016,2016-08,Fashion Men Clothing Model 563,Fashion,Men Clothing,BrandF,3125.82,31.87,2129.62,0,4,Mumbai,Maharashtra,25-34,False,Card,No Return,4.12,False,
c0566aa9-9017-4b5a-903e-4a751e0f4119,CUST4003,PROD1948,2024-06-25,2024,2024-06,Grocery Staples Model 332,Grocery,Staples,BrandJ,542.76,14.85,462.16,30,3,Chennai,Tamil Nadu,45-54,True,UPI,No Return,4.94,False,
6b17615d-b58d-4490-87ef-f50e89af78a5,CUST1235,PROD1291,2022-02-02,2022,2022-02,Fashion Footwear Model 232,Fashion,Footwear,BrandF,1784.22,2.99,1730.87,40,1,Delhi,Delhi,35-44,True,Card,No Return,3.12,False,
b97a3eb0-e114-4c97-bee3-0be8c3b84e14,CUST3647,PROD759,2018-09-14,2018,2018-09,Electronics Laptops Model 294,Electronics,Laptops,BrandB,1923.7,26.6,1487.0,30,4,Chennai,Tamil Nadu,35-44,False,Card,No Return,4.45,False,
ac61b50d-8906-4808-9ee7-924e537218c7,CUST1830,PROD2011,2018-06-18,2018,2018-06,Fashion Footwear Model 732,Fashion,Footwear,BrandJ,1950.2,21.62,1578.57,0,7,Thiruvananthapuram,Kerala,25-34,False,Card,No Return,3.43,False,
2c31cb15-c88d-45af-ac1e-c23c7692391b,CUST3881,PROD1740,2019-05-24,2019,2019-05,Beauty Makeup Model 245,Beauty,Makeup,BrandF,2754.85,19.97,2304.71,30,6,Jaipur,Rajasthan,25-34,False,UPI,No Return,4.89,False,
460b4aff-44d5-423e-9708-ff77b20b1a58,CUST1314,PROD1045,2016-02-02,2016,2016-02,Toys Educational Model 479,Toys,Educational,BrandD,1852.12,7.65,1710.43,50,3,Coimbatore,Tamil Nadu,35-44,False,Wallet,No Return,4.54,False,
8f98a213-fee2-4b2b-9004-776b32ab0db2,CUST1195,PROD970,2024-01-18,2024,2024-01,Books Academic Model 614,Books,Academic,BrandC,3690.41,0.98,3654.24,40,0,Patna,Bihar,25-34,False,UPI,No Return,4.41,False,
4b3cc9f3-10bc-4e70-afcf-9204652ddc6a,CUST3132,PROD783,2016-09-08,2016,2016-09,Fashion Footwear Model 224,Fashion,Footwear,BrandH,1872.91,7.25,1812.12,0,5,Thiruvananthapuram,Kerala,25-34,True,UPI,No Return,4.57,False,
44204806-f9b9-4910-b2f0-611bf0347dc6,CUST4730,PROD245,2016-10-12,2016,2016-10,Fashion Footwear Model 839,Fashion,Footwear,BrandA,407.58,4.64,388.67,0,0,Nagpur,Maharashtra,45-54,True,COD,No Return,3.61,False,
1fed8612-b02d-43e8-be68-b3ba0b0aa5af,CUST2071,PROD167,2020-07-18,2020,2020-07,Fashion Footwear Model 262,Fashion,Footwear,BrandH,5928.13,1.24,5904.62,30,8,Nagpur,Maharashtra,55+,False,UPI,No Return,3.75,False,
3df3d55b-ec83-4f9b-adfb-e0dcdaadb70c,CUST4825,PROD1766,2019-04-07,2019,2019-04,Toys Board Games Model 151,Toys,Board Games,BrandH,883.5,13.24,766.52,50,5,Nagpur,Maharashtra,25-34,False,UPI,No Return,3.38,True,Diwali
c3a9158f-f4b9-4d05-9610-7127976e4e7c,CUST3883,PROD1442,2019-06-07,2019,2019-06,Fashion Men Clothing Model 736,Fashion,Men Clothing,BrandE,1978.7,1.93,1940.51,0,3,Hyderabad,Telangana,35-44,False,UPI,No Return,4.21,False,
7601c9d2-dd7d-414a-b20b-ead48fd0aed4,CUST1171,PROD656,2023-02-23,2023,2023-02,Electronics Mobiles Model 611,Electronics,Mobiles,BrandA,2395.91,0.7,2379.14,0,7,Indore,Madhya Pradesh,18-24,True,UPI,No Return,4.2,False,
90363bce-f47f-4a08-afcb-6550d8116cfb,CUST3532,PROD158,2017-05-12,2017,2017-05,Electronics Audio Model 145,Electronics,Audio,BrandB,896.21,23.33,762.12,30,0,Bengaluru,Karnataka,25-34,True,NetBanking,No Return,4.64,False,
3dfa3e3f-31ad-4abf-88c4-968d272d267c,CUST1224,PROD1550,2021-06-01,2021,2021-06,Fashion Footwear Model 429,Fashion,Footwear,BrandC,621.19,2.71,604.36,0,8,Visakhapatnam,Andhra Pradesh,25-34,False,UPI,Returned,3.77,False,
38bfbd6d-3eaa-43b0-8a08-32c6514910e9,CUST3876,PROD1676,2020-05-20,2020,2020-05,Fashion Accessories Model 657,Fashion,Accessories,BrandE,204.45,17.48,218.71,0,6,Vadodara,Gujarat,25-34,True,Wallet,No Return,4.36,False,
a93c301b-02b4-44a1-a9aa-8fc32a471284,CUST3228,PROD1926,2021-04-04,2021,2021-04,Fashion Accessories Model 450,Fashion,Accessories,BrandB,2522.23,2.31,2463.97,0,0,Delhi,Delhi,25-34,True,UPI,No Return,4.75,False,
d83916dc-e42b-4284-8e80-f96b029fb986,CUST1853,PROD184,2016-01-01,2016,2016-01,Electronics Mobiles Model 515,Electronics,Mobiles,BrandE,2296.63,0.44,2336.52,30,1,Jaipur,Rajasthan,35-44,True,Card,No Return,4.92,False,
0bfa39f4-b84a-4344-b4a3-9862565174f0,CUST4798,PROD2010,2018-04-05,2018,2018-04,Electronics Cameras Model 799,Electronics,Cameras,BrandH,1656.98,2.67,1612.74,30,4,Pune,Maharashtra,25-34,False,NetBanking,Returned,5.0,False,
8d6ddcf1-fa2d-4075-af27-b5bd2d61c47b,CUST4920,PROD1652,2015-06-23,2015,2015-06,Books Children Model 213,Books,Children,BrandI,2288.0,13.51,1978.89,100,0,Chennai,Tamil Nadu,45-54,True,COD,No Return,4.16,False,
45f909ac-f4c2-486f-bc30-d95a13439205,CUST1069,PROD1911,2022-07-09,2022,2022-07,Home & Kitchen Furniture Model 682,Home & Kitchen,Furniture,BrandC,1498.8,10.4,1342.92,40,9,Bengaluru,Karnataka,25-34,True,Wallet,No Return,4.81,False,
43a56550-9d67-4b62-aabb-7780a8f70548,CUST3709,PROD1749,2015-12-14,2015,2015-12,Toys Action Figures Model 257,Toys,Action Figures,BrandD,1702.31,11.53,1506.03,50,10,Patna,Bihar,25-34,False,Card,No Return,4.58,True,Prime Day
91d9ce6d-f9b6-4c31-8b0a-90ed364367a2,CUST4441,PROD1472,2023-12-12,2023,2023-12,Toys Educational Model 722,Toys,Educational,BrandF,2780.43,0.71,2760.69,0,1,Mysuru,Karnataka,25-34,True,UPI,No Return,3.41,False,
856992b0-82e5-4d26-a29d-0676d69289ba,CUST2428,PROD697,2017-02-14,2017,2017-02,Grocery Personal Care Model 810,Grocery,Personal Care,BrandC,64.08,17.2,53.06,0,6,Ahmedabad,Gujarat,35-44,False,Card,No Return,4.96,True,Prime Day
c1ac33d5-556f-4ac2-8a55-35796f19991e,CUST3057,PROD1538,2017-08-06,2017,2017-08,Fashion Women Clothing Model 158,Fashion,Women Clothing,BrandD,1927.19,1.37,2000.79,0,0,Mysuru,Karnataka,35-44,True,UPI,No Return,4.9,False,
77c518c8-6b28-4a9c-a2bc-1999224abb81,CUST1783,PROD1374,2022-05-06,2022,2022-05,Books Children Model 241,Books,Children,BrandI,1872.45,0.83,1856.91,100,1,Thiruvananthapuram,Kerala,25-34,True,Card,No Return,5.0,False,
d863b357-0b17-4110-ab8f-085ebb2ce6c0,CUST1367,PROD150,2024-04-30,2024,2024-04,Fashion Accessories Model 331,Fashion,Accessories,BrandD,945.75,5.45,894.21,0,9,Visakhapatnam,Andhra Pradesh,25-34,True,Wallet,No Return,2.67,False,
7c92c546-7760-4256-be2e-6d3070d0d315,CUST3212,PROD1471,2018-04-25,2018,2018-04,Electronics Laptops Model 808,Electronics,Laptops,BrandE,78.33,34.07,51.64,0,3,Vadodara,Gujarat,25-34,False,UPI,Returned,5.0,False,
f5465e05-f4f6-49fb-a8d0-9d3059211cac,CUST3967,PROD778,2018-11-14,2018,2018-11,Books Fiction Model 175,Books,Fiction,BrandA,1191.41,48.28,616.2,30,0,Kolkata,West Bengal,55+,False,COD,Returned,2.51,False,
52af618e-8d33-461f-8084-4c4de300b6e5,CUST2270,PROD720,2022-08-11,2022,2022-08,Books Academic Model 603,Books,Academic,BrandJ,1074.16,17.19,889.51,0,4,Nagpur,Maharashtra,25-34,True,COD,No Return,3.7,False,
c783be62-5646-47d2-abc7-5c9151c5d180,CUST1057,PROD2093,2020-03-24,2020,2020-03,Electronics Laptops Model 274,Electronics,Laptops,BrandB,6633.34,9.17,6075.06,100,3,Nagpur,Maharashtra,25-34,False,UPI,No Return,3.71,False,
db62e452-6e5a-4395-a9b5-8f5b765f79ca,CUST3568,PROD1322,2025-01-21,2025,2025-01,Grocery Beverages Model 687,Grocery,Beverages,BrandB,1138.86,0.28,1135.67,0,7,Pune,Maharashtra,18-24,False,UPI,No Return,4.47,False,
be363410-1fc8-47ae-ae77-e466decf218b,CUST3081,PROD1660,2016-06-21,2016,2016-06,Electronics Laptops Model 870,Electronics,Laptops,BrandJ,4384.13,1.42,4321.88,0,4,Thiruvananthapuram,Kerala,25-34,False,UPI,No Return,4.15,False,
49aa5e89-a936-4bdf-b571-696ef1e0a64c,CUST2766,PROD539,2016-09-29,2016,2016-09,Home & Kitchen Kitchen Appliances Model 605,Home & Kitchen,Kitchen Appliances,BrandJ,454.38,29.18,321.79,0,1,Pune,Maharashtra,25-34,True,UPI,No Return,4.81,False,
6ce58236-476b-4f32-988c-818f2d926f81,CUST2789,PROD1811,2019-10-25,2019,2019-10,Home & Kitchen Furniture Model 220,Home & Kitchen,Furniture,BrandC,1507.87,20.51,1198.61,0,2,Bhopal,Madhya Pradesh,18-24,False,UPI,No Return,4.49,False,
c106f768-a684-43cd-8289-8d93bd65bbc4,CUST3300,PROD462,2018-11-24,2018,2018-11,Beauty Haircare Model 507,Beauty,Haircare,BrandF,2220.03,18.99,1798.45,0,3,Bengaluru,Karnataka,35-44,True,Wallet,No Return,4.0,False,
99621eb4-b71f-4c48-9cc6-2acda6c38b79,CUST4670,PROD1603,2021-07-17,2021,2021-07,Home & Kitchen Home Decor Model 176,Home & Kitchen,Home Decor,BrandE,428.74,0.94,524.71,0,0,Pune,Maharashtra,35-44,True,UPI,No Return,4.32,False,
38c5e74d-c898-4e9f-8121-da7f96dedc78,CUST4370,PROD459,2022-12-18,2022,2022-12,Fashion Accessories Model 399,Fashion,Accessories,BrandI,2338.57,14.7,1994.8,0,8,Bhopal,Madhya Pradesh,45-54,False,Card,No Return,5.0,False,
93a62ef5-0ad4-41ba-aa9d-f0fb32771efe,CUST3772,PROD1117,2018-08-17,2018,2018-08,Home & Kitchen Kitchen Appliances Model 429,Home & Kitchen,Kitchen Appliances,BrandB,631.86,1.22,724.15,0,3,Mysuru,Karnataka,45-54,True,Card,No Return,2.53,False,
e96ab2c0-557b-44bd-8549-7a1ec53883b4,CUST2147,PROD1870,2025-05-10,2025,2025-05,Fashion Men Clothing Model 483,Fashion,Men Clothing,BrandJ,1257.39,5.39,1189.62,30,5,Coimbatore,Tamil Nadu,35-44,False,COD,No Return,3.66,False,
e5b629f3-5c71-447b-8174-46f3488dd0b8,CUST4574,PROD439,2018-06-25,2018,2018-06,Fashion Accessories Model 725,Fashion,Accessories,BrandH,2740.4,11.24,2482.38,30,8,Delhi,Delhi,45-54,False,COD,No Return,3.08,False,
